DDCTransactionIdA5ADDBBF44DF5CF2CF2CE183BFF07441_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.10.15-06.54.46, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=1.184247ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionIdA5ADDBBF44DF5CF2CF2CE183BFF07441_349, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_31E3254541B0F4B3818982A9CE512366___99A8A0501F6C1F8A12C8CDFA3FD1BC8345698835, StartTime=2015.10.15-06.55.00, HierarchicalDDC, Duration=0.010263ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionIdE3BFC82648ADBCE20A471BA8597C49E0_126, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_31E3254541B0F4B3818982A9CE512366___99A8A0501F6C1F8A12C8CDFA3FD1BC8345698835, StartTime=2015.10.15-06.55.00, HierarchicalDDC, DataSize=7468 bytes, Retrieved=true, Duration=0.154257ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionIdE3BFC82648ADBCE20A471BA8597C49E0_127, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_31E3254541B0F4B3818982A9CE512366___C9A4C3F54E7C0051B6AB08AE0F4A56100E859C9F, StartTime=2015.10.15-06.55.00, HierarchicalDDC, DataSize=4194565 bytes, Retrieved=true, Duration=27.967337ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId0A87661A4B813043532CAAB3537512D7_137, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_31E3254541B0F4B3818982A9CE512366___2DF491010EFB4B0DCD63A855828703ACDB532934, StartTime=2015.10.15-06.55.00, HierarchicalDDC, DataSize=1048837 bytes, Retrieved=true, Duration=11.862405ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
SavePackageTransactionIdDB80DB3B4B1F0DBBFF34799CFB71A992_252, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/ThirdPersonShooter2/Content/StarterContent/Textures/T_Concrete_Tiles_N.uasset, FlushAsyncLoading=0.049509ms, FlushStreamingFunc=0.006340ms, BlockTillAllRequestsFinished=0.005130ms, ResetLoadersForSaveUnMarkAllObjects=0.193201ms, TagPackageExports=0.067923ms, BeginCacheForCookedPlatformData=0.026260ms, SerializeImports=0.039548ms, GatherLocalizableTextData=0.002414ms, MarkNames=0.003323ms, SerializeSummary=0.007544ms, SerializeNames=0.017207ms, SerializeGatherableTextData=0.001509ms, BuildExportMap=0.006944ms, SortExportsNonSeekfree=0.003323ms, SortExportsSeekfreeConstructor=0.007544ms, SortExportsSeekfreeInner=0.124674ms, SortExportsSeekfree=0.001810ms, BuildDependencyMap=0.004832ms, SerializeImportMap=0.008151ms, SerializeExportMap=0.003621ms, SerializeDependencyMap=0.001509ms, SerializeStringAssetReferenceMap=0.001207ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012375ms, SerializeExports=0.037733ms, SerializeBulkData=2.054550ms, AsyncWrite=1.894254ms, UnaccountedTime=0.795737ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_110, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_31E3254541B0F4B3818982A9CE512366___EE1B4156C042DB11A3203F17D969B6885A004A47, StartTime=2015.10.15-06.55.00, HierarchicalDDC, DataSize=262403 bytes, Retrieved=true, Duration=2.779044ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_111, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_31E3254541B0F4B3818982A9CE512366___E1D0334E2825468927F0EBEDF53CCC6A004D9DD9, StartTime=2015.10.15-06.55.00, HierarchicalDDC, DataSize=65795 bytes, Retrieved=true, Duration=0.522844ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_112, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_31E3254541B0F4B3818982A9CE512366___E8119372CC0136D9A4934F325FA8330ABE70C456, StartTime=2015.10.15-06.55.00, HierarchicalDDC, DataSize=16643 bytes, Retrieved=true, Duration=0.123769ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionIdA5ADDBBF44DF5CF2CF2CE183BFF07441_350, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0C649B7F488BCF090AD0CD906A897__536CB8AEB5DE1E9E8FF1784F70E43743E49726C8, StartTime=2015.10.15-06.55.00, HierarchicalDDC, Duration=0.011474ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId0A87661A4B813043532CAAB3537512D7_138, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0C649B7F488BCF090AD0CD906A897__536CB8AEB5DE1E9E8FF1784F70E43743E49726C8, StartTime=2015.10.15-06.55.00, HierarchicalDDC, DataSize=4749 bytes, Retrieved=true, Duration=0.204671ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionIdE3BFC82648ADBCE20A471BA8597C49E0_128, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0C649B7F488BCF090AD0CD906A897__64FF3FC4326C1E35386A387634E69DBDED24B617, StartTime=2015.10.15-06.55.00, HierarchicalDDC, DataSize=2097417 bytes, Retrieved=true, Duration=14.198903ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
SavePackageTransactionIdDB80DB3B4B1F0DBBFF34799CFB71A992_253, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/ThirdPersonShooter2/Content/StarterContent/Textures/T_Concrete_Tiles_M.uasset, FlushAsyncLoading=0.028376ms, FlushStreamingFunc=0.005733ms, BlockTillAllRequestsFinished=0.006944ms, ResetLoadersForSaveUnMarkAllObjects=0.311233ms, TagPackageExports=0.063997ms, BeginCacheForCookedPlatformData=0.025660ms, SerializeImports=0.040449ms, GatherLocalizableTextData=0.001814ms, MarkNames=0.003017ms, SerializeSummary=0.007246ms, SerializeNames=0.011168ms, SerializeGatherableTextData=0.001509ms, BuildExportMap=0.007246ms, SortExportsNonSeekfree=0.003319ms, SortExportsSeekfreeConstructor=0.007246ms, SortExportsSeekfreeInner=0.138860ms, SortExportsSeekfree=0.002116ms, BuildDependencyMap=0.004828ms, SerializeImportMap=0.004530ms, SerializeExportMap=0.002414ms, SerializeDependencyMap=0.001509ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012379ms, SerializeExports=0.036526ms, SerializeBulkData=0.475749ms, AsyncWrite=1.471631ms, UnaccountedTime=0.349268ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_113, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0C649B7F488BCF090AD0CD906A897__27F5D71DF7F4CDE470B02ABAF0EDE8A45A1EC1BD, StartTime=2015.10.15-06.55.00, HierarchicalDDC, DataSize=524553 bytes, Retrieved=true, Duration=3.258724ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_114, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0C649B7F488BCF090AD0CD906A897__E532ACD3F6F85BB055BBE5DCF545AADBEDE61C91, StartTime=2015.10.15-06.55.00, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=0.792116ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_115, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0C649B7F488BCF090AD0CD906A897__A3023A344831DE11F038B808875703AC2ACDF0D2, StartTime=2015.10.15-06.55.00, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.237275ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_116, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0C649B7F488BCF090AD0CD906A897__285344FC925707893E2019B222A5422708F1B744, StartTime=2015.10.15-06.55.00, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.109278ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionIdA5ADDBBF44DF5CF2CF2CE183BFF07441_351, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3077E68D4234531A368E51BB488A3__EC3631958B7A2E160655C3927731CDAD75033FE1, StartTime=2015.10.15-06.55.00, HierarchicalDDC, Duration=0.012677ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionIdE3BFC82648ADBCE20A471BA8597C49E0_129, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3077E68D4234531A368E51BB488A3__EC3631958B7A2E160655C3927731CDAD75033FE1, StartTime=2015.10.15-06.55.00, HierarchicalDDC, DataSize=4749 bytes, Retrieved=true, Duration=0.190482ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId0A87661A4B813043532CAAB3537512D7_139, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3077E68D4234531A368E51BB488A3__1CE8753E2623A9FFE7A73509C58357AE64CDB683, StartTime=2015.10.15-06.55.00, HierarchicalDDC, DataSize=2097417 bytes, Retrieved=true, Duration=13.057523ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
SavePackageTransactionIdDB80DB3B4B1F0DBBFF34799CFB71A992_254, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/ThirdPersonShooter2/Content/StarterContent/Textures/T_Concrete_Tiles_D.uasset, FlushAsyncLoading=0.029583ms, FlushStreamingFunc=0.005431ms, BlockTillAllRequestsFinished=0.004832ms, ResetLoadersForSaveUnMarkAllObjects=0.229724ms, TagPackageExports=0.065811ms, BeginCacheForCookedPlatformData=0.026260ms, SerializeImports=0.039246ms, GatherLocalizableTextData=0.002112ms, MarkNames=0.003017ms, SerializeSummary=0.006944ms, SerializeNames=0.011168ms, SerializeGatherableTextData=0.001512ms, BuildExportMap=0.006940ms, SortExportsNonSeekfree=0.003021ms, SortExportsSeekfreeConstructor=0.007242ms, SortExportsSeekfreeInner=0.129506ms, SortExportsSeekfree=0.002112ms, BuildDependencyMap=0.004832ms, SerializeImportMap=0.008449ms, SerializeExportMap=0.002418ms, SerializeDependencyMap=0.001509ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012681ms, SerializeExports=0.035923ms, SerializeBulkData=0.728723ms, AsyncWrite=1.464989ms, UnaccountedTime=0.397567ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_117, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3077E68D4234531A368E51BB488A3__CF5BD298E8330DF661C8F2DA000F114C2DC49B16, StartTime=2015.10.15-06.55.00, HierarchicalDDC, DataSize=524553 bytes, Retrieved=true, Duration=3.028996ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_118, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3077E68D4234531A368E51BB488A3__3088B3B608A6115FB645FC0134811820D58FB426, StartTime=2015.10.15-06.55.00, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=0.755589ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_119, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3077E68D4234531A368E51BB488A3__8E32498E45631DA9D47D021122F0D4B64AE58E98, StartTime=2015.10.15-06.55.00, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.193805ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_120, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3077E68D4234531A368E51BB488A3__D5256896DB0AE9E59545717F0E8BF62D6EFE3A17, StartTime=2015.10.15-06.55.00, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.088148ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
SavePackageTransactionIdDB80DB3B4B1F0DBBFF34799CFB71A992_255, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/ThirdPersonShooter2/Content/StarterContent/Materials/M_Concrete_Tiles.uasset, FlushAsyncLoading=0.025660ms, FlushStreamingFunc=0.003926ms, BlockTillAllRequestsFinished=0.004526ms, ResetLoadersForSaveUnMarkAllObjects=0.290703ms, TagPackageExports=0.463374ms, BeginCacheForCookedPlatformData=0.007849ms, SerializeImports=0.538241ms, GatherLocalizableTextData=0.003017ms, MarkNames=0.014186ms, SerializeSummary=0.009056ms, SerializeNames=0.115015ms, SerializeGatherableTextData=0.001810ms, BuildExportMap=0.126787ms, SortExportsNonSeekfree=0.471529ms, SortExportsSeekfreeConstructor=0.007246ms, SortExportsSeekfreeInner=1.059875ms, SortExportsSeekfree=0.003923ms, BuildDependencyMap=0.022039ms, SerializeImportMap=0.005435ms, SerializeExportMap=0.007544ms, SerializeDependencyMap=0.003319ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015698ms, SerializeExports=0.699140ms, SerializeBulkData=0.012375ms, AsyncWrite=0.151239ms, UnaccountedTime=0.167239ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
SavePackageTransactionIdDB80DB3B4B1F0DBBFF34799CFB71A992_256, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/ThirdPersonShooter2/Content/StarterContent/Props/MaterialSphere.uasset, FlushAsyncLoading=0.018414ms, FlushStreamingFunc=0.003017ms, BlockTillAllRequestsFinished=0.003021ms, ResetLoadersForSaveUnMarkAllObjects=0.171464ms, TagPackageExports=0.036828ms, BeginCacheForCookedPlatformData=0.002716ms, SerializeImports=0.064902ms, GatherLocalizableTextData=0.003021ms, MarkNames=0.004224ms, SerializeSummary=0.007246ms, SerializeNames=0.031698ms, SerializeGatherableTextData=0.002414ms, BuildExportMap=0.016000ms, SortExportsNonSeekfree=0.006337ms, SortExportsSeekfreeConstructor=0.006944ms, SortExportsSeekfreeInner=0.507448ms, SortExportsSeekfree=0.002418ms, BuildDependencyMap=0.006638ms, SerializeImportMap=0.002716ms, SerializeExportMap=0.002112ms, SerializeDependencyMap=0.001509ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011474ms, SerializeExports=0.054337ms, SerializeBulkData=0.007547ms, AsyncWrite=0.064600ms, UnaccountedTime=0.158183ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionIdA5ADDBBF44DF5CF2CF2CE183BFF07441_352, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_B50C4E4947C56561FEEAC1B72FB696F5___69518371B2297F93A3EE08E577F44850875E983D, StartTime=2015.10.15-06.55.00, HierarchicalDDC, Duration=0.008453ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_121, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_B50C4E4947C56561FEEAC1B72FB696F5___69518371B2297F93A3EE08E577F44850875E983D, StartTime=2015.10.15-06.55.00, HierarchicalDDC, DataSize=7175 bytes, Retrieved=true, Duration=0.163011ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_122, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_B50C4E4947C56561FEEAC1B72FB696F5___E409274E3001FBF77113599DD33D0C52DB70FCFB, StartTime=2015.10.15-06.55.00, HierarchicalDDC, DataSize=1048837 bytes, Retrieved=true, Duration=3.423844ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
SavePackageTransactionIdDB80DB3B4B1F0DBBFF34799CFB71A992_257, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/ThirdPersonShooter2/Content/StarterContent/Textures/T_Tech_Hex_Tile_N.uasset, FlushAsyncLoading=0.035923ms, FlushStreamingFunc=0.003926ms, BlockTillAllRequestsFinished=0.004526ms, ResetLoadersForSaveUnMarkAllObjects=0.151541ms, TagPackageExports=0.069130ms, BeginCacheForCookedPlatformData=0.027169ms, SerializeImports=0.047091ms, GatherLocalizableTextData=0.003625ms, MarkNames=0.003319ms, SerializeSummary=0.009358ms, SerializeNames=0.018716ms, SerializeGatherableTextData=0.001810ms, BuildExportMap=0.008453ms, SortExportsNonSeekfree=0.003625ms, SortExportsSeekfreeConstructor=0.009358ms, SortExportsSeekfreeInner=0.153352ms, SortExportsSeekfree=0.002414ms, BuildDependencyMap=0.004832ms, SerializeImportMap=0.004530ms, SerializeExportMap=0.002112ms, SerializeDependencyMap=0.002112ms, SerializeStringAssetReferenceMap=0.001512ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014789ms, SerializeExports=0.039548ms, SerializeBulkData=0.960860ms, AsyncWrite=0.580803ms, UnaccountedTime=0.271685ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId0A87661A4B813043532CAAB3537512D7_140, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_B50C4E4947C56561FEEAC1B72FB696F5___2A453B828EE024009B2F4158EBDF28C6136D56B7, StartTime=2015.10.15-06.55.00, HierarchicalDDC, DataSize=262403 bytes, Retrieved=true, Duration=0.929467ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId0A87661A4B813043532CAAB3537512D7_141, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_B50C4E4947C56561FEEAC1B72FB696F5___C5EC3581B19484F5AF9EDFA79A513DCA8D04F5CC, StartTime=2015.10.15-06.55.00, HierarchicalDDC, DataSize=65795 bytes, Retrieved=true, Duration=0.283156ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId0A87661A4B813043532CAAB3537512D7_142, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_B50C4E4947C56561FEEAC1B72FB696F5___2848872DA0E3A3A79A3AB9FA311F918369236741, StartTime=2015.10.15-06.55.00, HierarchicalDDC, DataSize=16643 bytes, Retrieved=true, Duration=0.186559ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionIdA5ADDBBF44DF5CF2CF2CE183BFF07441_353, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3C7AE8D247CC373876862D89197DB__3231A734AD19E582F0B7BA8803D9CEB3DD160E6C, StartTime=2015.10.15-06.55.00, HierarchicalDDC, Duration=0.008151ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionIdE3BFC82648ADBCE20A471BA8597C49E0_130, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3C7AE8D247CC373876862D89197DB__3231A734AD19E582F0B7BA8803D9CEB3DD160E6C, StartTime=2015.10.15-06.55.00, HierarchicalDDC, DataSize=4452 bytes, Retrieved=true, Duration=0.197124ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId0A87661A4B813043532CAAB3537512D7_143, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3C7AE8D247CC373876862D89197DB__E43A0603B838D4A9ABA6B937D6D205A317B5AA2A, StartTime=2015.10.15-06.55.00, HierarchicalDDC, DataSize=524553 bytes, Retrieved=true, Duration=2.533015ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
SavePackageTransactionIdDB80DB3B4B1F0DBBFF34799CFB71A992_258, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/ThirdPersonShooter2/Content/StarterContent/Textures/T_Tech_Hex_Tile_M.uasset, FlushAsyncLoading=0.018414ms, FlushStreamingFunc=0.003625ms, BlockTillAllRequestsFinished=0.003017ms, ResetLoadersForSaveUnMarkAllObjects=0.181727ms, TagPackageExports=0.059769ms, BeginCacheForCookedPlatformData=0.027169ms, SerializeImports=0.043169ms, GatherLocalizableTextData=0.002716ms, MarkNames=0.002719ms, SerializeSummary=0.008754ms, SerializeNames=0.012979ms, SerializeGatherableTextData=0.001810ms, BuildExportMap=0.006944ms, SortExportsNonSeekfree=0.003017ms, SortExportsSeekfreeConstructor=0.007547ms, SortExportsSeekfreeInner=0.156675ms, SortExportsSeekfree=0.002716ms, BuildDependencyMap=0.005130ms, SerializeImportMap=0.003621ms, SerializeExportMap=0.002414ms, SerializeDependencyMap=0.001509ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013888ms, SerializeExports=0.037432ms, SerializeBulkData=0.131316ms, AsyncWrite=0.215236ms, UnaccountedTime=0.346854ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId0A87661A4B813043532CAAB3537512D7_144, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3C7AE8D247CC373876862D89197DB__F16F3760ED9BF2F01814FAFB96785E980A7F677F, StartTime=2015.10.15-06.55.00, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=0.639066ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId0A87661A4B813043532CAAB3537512D7_145, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3C7AE8D247CC373876862D89197DB__7C0F309F30CF62C4C1D41E452B3D769483917E41, StartTime=2015.10.15-06.55.00, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.207085ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId0A87661A4B813043532CAAB3537512D7_146, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3C7AE8D247CC373876862D89197DB__3F162DA4CA3C0624C6EBD99DB1BCEAE9381AD203, StartTime=2015.10.15-06.55.00, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.084225ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionIdA5ADDBBF44DF5CF2CF2CE183BFF07441_354, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_030D71EE4DA78F8E598967A31B41F__F938C8C3315CB7D129896CFCC78AD11134C096D8, StartTime=2015.10.15-06.55.00, HierarchicalDDC, Duration=0.015091ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionIdE3BFC82648ADBCE20A471BA8597C49E0_131, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_030D71EE4DA78F8E598967A31B41F__F938C8C3315CB7D129896CFCC78AD11134C096D8, StartTime=2015.10.15-06.55.00, HierarchicalDDC, DataSize=4749 bytes, Retrieved=true, Duration=0.181127ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId01A8A30E4C01AA850A757BB52AED8369_123, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_030D71EE4DA78F8E598967A31B41F__2C852E7868F513FA141150B3FB06AA648276993E, StartTime=2015.10.15-06.55.00, HierarchicalDDC, DataSize=2097417 bytes, Retrieved=true, Duration=14.737144ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
SavePackageTransactionIdDB80DB3B4B1F0DBBFF34799CFB71A992_259, Filename=C:/Users/Charles/Documents/Unreal Projects/ThirdPersonShooter2/Saved/Cooked/WindowsNoEditor/ThirdPersonShooter2/Content/StarterContent/Textures/T_MacroVariation.uasset, FlushAsyncLoading=0.026263ms, FlushStreamingFunc=0.003621ms, BlockTillAllRequestsFinished=0.005133ms, ResetLoadersForSaveUnMarkAllObjects=0.376433ms, TagPackageExports=0.066712ms, BeginCacheForCookedPlatformData=0.025962ms, SerializeImports=0.040147ms, GatherLocalizableTextData=0.001814ms, MarkNames=0.003017ms, SerializeSummary=0.007849ms, SerializeNames=0.012375ms, SerializeGatherableTextData=0.001509ms, BuildExportMap=0.006944ms, SortExportsNonSeekfree=0.003017ms, SortExportsSeekfreeConstructor=0.006944ms, SortExportsSeekfreeInner=0.126183ms, SortExportsSeekfree=0.001810ms, BuildDependencyMap=0.004832ms, SerializeImportMap=0.002418ms, SerializeExportMap=0.001810ms, SerializeDependencyMap=0.001512ms, SerializeStringAssetReferenceMap=0.001509ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.021432ms, SerializeExports=0.648122ms, SerializeBulkData=0.013281ms, AsyncWrite=1.501516ms, UnaccountedTime=0.393342ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
DDCTransactionId0A87661A4B813043532CAAB3537512D7_147, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_030D71EE4DA78F8E598967A31B41F__D800AD93E3AB18614C714E5B03245BECD824F064, StartTime=2015.10.15-06.55.00, HierarchicalDDC, DataSize=524553 bytes, Retrieved=true, Duration=3.174197ms, RunGuid=RunIDFFC12DBF4FE922460BDAFAB0FA4EFBA1
